"0.088845","-0.08998","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide"
"0.0020861","0.016674","Nucleotide","Purine Metabolism, Guanine containing","N2,N2-dimethylguanine"
"0.020357","0.022675","Nucleotide","Purine Metabolism, Guanine containing","N2,N2-dimethylguanosine"
"-0.068626","0.024282","Amino Acid","Lysine Metabolism","N6,N6,N6-trimethyllysine"
"-0.020552","0.020709","Nucleotide","Purine Metabolism, Adenine containing","N6,N6-dimethyladenosine"
"-0.029288","0.018339","Amino Acid","Lysine Metabolism","N6-acetyllysine"
"0.059794","-0.046277","Nucleotide","Purine Metabolism, Adenine containing","N6-carbamoylthreonyladenosine"
"0.091576","-0.063592","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinamide"
"-0.054875","0.018011","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinamide adenine dinucleotide (NAD+)"
"-0.04619","0.020421","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinate"
"-0.078338","0.03041","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","nicotinate ribonucleoside"
"0.023909","-0.045876","Amino Acid","Glycine, Serine and Threonine Metabolism","O-acetylhomoserine"
"-0.015074","0.0078736","Xenobiotics","Chemical","O-sulfo-L-tyrosine"
"0.086615","-0.048115","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","octanoylcarnitine"
"-0.042441","0.050867","Lipid","Endocannabinoid","oleoyl ethanolamide"
"-0.038645","0.065156","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","oleoylcarnitine"
"0.048448","-0.066234","Amino Acid","Urea cycle; Arginine and Proline Metabolism","ornithine"
"-0.04511","-0.010048","Nucleotide","Pyrimidine Metabolism, Orotate containing","orotate"
"0.069387","-0.027093","Amino Acid","Phenylalanine and Tyrosine Metabolism","p-cresol sulfate"
"0.0027356","0.041861","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","palmitoleoylcarnitine*"
"-0.071523","0.11173","Lipid","Sphingolipid Metabolism","palmitoyl dihydrosphingomyelin (d18:0/16:0)*"
"-0.0032791","0.0067701","Lipid","Endocannabinoid","palmitoyl ethanolamide"
"-0.076064","0.10924","Lipid","Sphingolipid Metabolism","palmitoyl sphingomyelin (d18:1/16:0)"
"-0.022676","0.052886","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","palmitoylcarnitine"
"-0.025668","-0.0065307","Cofactors and Vitamins","Pantothenate and CoA Metabolism","pantothenate"
"0.034978","-0.037268","Xenobiotics","Xanthine Metabolism","paraxanthine"
"0.038119","-0.011758","Amino Acid","Phenylalanine and Tyrosine Metabolism","phenol sulfate"
"-0.016918","-0.032496","Amino Acid","Phenylalanine and Tyrosine Metabolism","phenylacetate"
"0.058759","-0.022402","Amino Acid","Phenylalanine and Tyrosine Metabolism","phenylacetylglutamine"
"0.028539","-0.060546","Amino Acid","Phenylalanine and Tyrosine Metabolism","phenylalanine"
"-0.049482","0.044927","Peptide","Dipeptide","phenylalanylalanine"
"-0.078092","0.022914","Peptide","Dipeptide","phenylalanylglycine"
"0.015561","-0.021412","Amino Acid","Phenylalanine and Tyrosine Metabolism","phenyllactate (PLA)"
"0.00034282","-0.045683","Amino Acid","Phenylalanine and Tyrosine Metabolism","phenylpyruvate"
"0.1112","-0.10211","Energy","Oxidative Phosphorylation","phosphate"
"-0.034745","0.0043174","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","phosphoenolpyruvate (PEP)"
"0.096516","-0.060813","Lipid","Phospholipid Metabolism","phosphoethanolamine"
"-0.036531","0.047185","Lipid","Sphingolipid Metabolism","phytosphingosine"
"0.021081","-0.023983","Amino Acid","Lysine Metabolism","pipecolate"
"0.004557","-0.0022351","Xenobiotics","Food Component/Plant","piperine"
"-0.020059","-0.026614","Amino Acid","Urea cycle; Arginine and Proline Metabolism","proline"
"-0.03583","-0.016682","Peptide","Dipeptide","prolylglycine"
"0.076675","-0.029548","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","propionylcarnitine"
"0.025985","0.01386","Nucleotide","Pyrimidine Metabolism, Uracil containing","pseudouridine"
"0.047006","-0.076605","Amino Acid","Polyamine Metabolism","putrescine"
"-0.041906","-0.0031728","Cofactors and Vitamins","Vitamin B6 Metabolism","pyridoxal"
"-0.055226","0.022688","Cofactors and Vitamins","Vitamin B6 Metabolism","pyridoxamine"
"0.067316","-0.06144","Amino Acid","Glutamate Metabolism","pyroglutamine*"
"-0.019674","0.022693","Xenobiotics","Food Component/Plant","pyrraline"
"-0.04783","0.047678","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","pyruvate"
"0.015591","-0.0099962","Xenobiotics","Food Component/Plant","quinate"
"0.045455","-0.028812","Carbohydrate","Pentose Metabolism","ribonate"
"-0.083261","0.058993","Carbohydrate","Pentose Metabolism","ribose"
"0.0045751","-0.020843","Carbohydrate","Pentose Phosphate Pathway","ribose 1-phosphate"
"0.028399","-0.027354","Xenobiotics","Drug","salicylate"
"0.014356","0.0024221","Amino Acid","Glycine, Serine and Threonine Metabolism","sarcosine (N-Methylglycine)"
"-0.037867","0.0015329","Amino Acid","Glycine, Serine and Threonine Metabolism","serine"
"-0.010078","-0.027072","Amino Acid","Polyamine Metabolism","spermidine"
"-0.028856","0.078428","Lipid","Sphingolipid Metabolism","sphinganine"
"-0.065754","0.10408","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/14:0, d16:1/16:0)*"
"-0.069151","0.10528","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/15:0, d16:1/17:0)*"
"-0.088147","0.11307","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
"-0.073655","0.1109","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/18:1, d18:2/18:0)"
"-0.048026","0.084789","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/20:0, d16:1/22:0)*"
"-0.067248","0.09731","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/20:1, d18:2/20:0)*"
"-0.04407","0.051644","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*"
"-0.029728","0.037121","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*"
"-0.077476","0.1105","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:1/24:1, d18:2/24:0)*"
"-0.078818","0.11505","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:2/16:0, d18:1/16:1)*"
"-0.08544","0.10875","Lipid","Sphingolipid Metabolism","sphingomyelin (d18:2/24:1, d18:1/24:2)*"
"-0.027914","0.05699","Lipid","Sphingolipid Metabolism","sphingosine"
"0.026225","-0.048845","Xenobiotics","Food Component/Plant","stachydrine"
"-0.064046","0.041252","Lipid","Endocannabinoid","stearoyl ethanolamide"
"-0.068383","0.11496","Lipid","Sphingolipid Metabolism","stearoyl sphingomyelin (d18:1/18:0)"
"-0.03821","0.045464","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","stearoylcarnitine"
"0.067363","-0.05216","Energy","TCA Cycle","succinate"
"-0.0022843","-0.025343","Xenobiotics","Chemical","succinimide"
"0.025624","-0.046743","Energy","TCA Cycle","succinylcarnitine"
"0.047157","-0.016877","Carbohydrate","Disaccharides and Oligosaccharides","sucrose"
"0.10211","-0.085869","Xenobiotics","Chemical","sulfate*"
"0.037427","0.016065","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","taurine"
"0.055637","-0.044949","Xenobiotics","Xanthine Metabolism","theobromine"
"0.042894","-0.03871","Xenobiotics","Xanthine Metabolism","theophylline"
"0.075956","-0.043216","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","threonate"
"-0.057721","0.030872","Amino Acid","Glycine, Serine and Threonine Metabolism","threonine"
"0.036619","-0.057511","Peptide","Dipeptide","threonylphenylalanine"
"-0.049747","-0.01861","Nucleotide","Pyrimidine Metabolism, Thymine containing","thymidine"
"-0.054402","0.026411","Nucleotide","Pyrimidine Metabolism, Thymine containing","thymine"
"0.038361","-0.021706","Amino Acid","Urea cycle; Arginine and Proline Metabolism","trans-4-hydroxyproline"
"-0.0043771","-0.026884","Amino Acid","Histidine Metabolism","trans-urocanate"
"0.027359","-0.0084937","Xenobiotics","Chemical","triethanolamine"
"0.039352","-0.051402","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","trigonelline (N'-methylnicotinate)"
"0.055177","-0.059693","Lipid","Phospholipid Metabolism","trimethylamine N-oxide"
"-0.06556","0.038735","Amino Acid","Tryptophan Metabolism","tryptophan"
"0.02316","-0.028192","Amino Acid","Tryptophan Metabolism","tryptophan betaine"
"0.033514","-0.072243","Amino Acid","Phenylalanine and Tyrosine Metabolism","tyrosine"
"-0.012545","0.0096137","Xenobiotics","Food Component/Plant","tyrosol"
"-0.066686","0.012129","Peptide","Dipeptide","tyrosylglycine"
"-0.086668","0.057628","Nucleotide","Pyrimidine Metabolism, Uracil containing","uracil"
"0.10186","-0.088853","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","urate"
"0.10538","-0.082481","Amino Acid","Urea cycle; Arginine and Proline Metabolism","urea"
"0.017066","0.0095479","Nucleotide","Pyrimidine Metabolism, Uracil containing","uridine"
"0.028646","-0.0050303","Nucleotide","Pyrimidine Metabolism, Uracil containing","uridine-2',3'-cyclic monophosphate"
"-0.039297","0.022818","Amino Acid","Leucine, Isoleucine and Valine Metabolism","valine"
"-0.081774","0.066572","Peptide","Dipeptide","valylglutamine"
"-0.07542","0.049304","Peptide","Dipeptide","valylglycine"
"-0.09894","0.062016","Peptide","Dipeptide","valylleucine"
"-0.057496","0.053621","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","xanthine"
"-0.075561","0.060078","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","xanthosine"
